,X-axis,Y-Axis,Z-Axis
3967,13,-57,996
3968,7,-64,1016
3969,2,-65,991
3970,-2,-64,1008
3971,40,-64,1003
3972,23,-88,1014
3973,44,-70,1036
3974,45,-63,1014
3975,28,-80,1057
3976,57,-68,1004
3977,27,-80,1047
3978,33,-51,1030
3979,47,-37,1033
3980,11,-67,1039
3981,24,-52,1036
3982,16,-39,1003
3983,-11,-65,1030
3984,30,-42,1013
3985,12,-64,991
3986,22,-60,1008
3987,35,-72,1001
3988,20,-81,1028
3989,35,-54,1034
3990,39,-88,1057
3991,29,-76,1034
3992,39,-68,1054
3993,40,-66,1015
3994,0,-59,1034
3995,26,-58,1026
3996,14,-66,1025
3997,17,-70,1043
3998,24,-55,1030
3999,27,-64,1007
4000,33,-69,1018
4001,25,-72,1037
4002,30,-78,1024
4003,23,-95,1006
4004,55,-72,1013
4005,32,-76,996
4006,29,-80,1026
4007,37,-72,1010
4008,44,-55,1018
4009,13,-64,1016
4010,7,-54,999
4011,20,-50,1002
4012,22,-48,1005
4013,-3,-64,1017
4014,29,-56,1029
4015,25,-41,1016
4016,25,-82,1016
4017,29,-64,1036
4018,29,-70,1001
4019,45,-78,1020
4020,37,-72,1045
4021,36,-64,1014
4022,29,-74,1030
4023,35,-76,1030
4024,39,-40,1025
4025,1,-74,1046
4026,29,-62,1032
4027,6,-63,1020
4028,20,-44,1016
4029,10,-70,1048
4030,34,-51,1033
4031,20,-71,1033
4032,20,-67,1032
4033,10,-76,1045
4034,56,-63,1024
4035,26,-66,1019
4036,42,-77,1005
4037,35,-51,1024
4038,44,-66,1010
4039,20,-72,1025
4040,45,-55,1005
4041,-5,-75,1028
4042,25,-60,1037
4043,9,-61,1019
4044,11,-73,1051
4045,11,-64,1027
4046,12,-79,1055
4047,38,-72,1023
4048,29,-70,1056
4049,49,-51,1032
4050,50,-71,1027
4051,34,-58,1030
4052,66,-48,1036
4053,31,-70,1034
4054,27,-64,1019
4055,39,-63,992
4056,2,-72,1027
4057,2,-58,1015
4058,2,-77,1013
4059,0,-63,1019
4060,20,-60,1046
4061,37,-59,1030
4062,15,-72,1030
4063,47,-52,1032
4064,55,-85,1017
4065,79,-57,1009
4066,57,-65,1019
4067,32,-63,1008
4068,53,-59,1001
4069,38,-64,1018
4070,8,-85,1023
4071,16,-69,1003
4072,-7,-73,1040
4073,3,-89,1024
4074,-9,-58,1018
4075,5,-80,1025
4076,30,-60,1009
4077,45,-59,1009
4078,46,-66,1029
4079,55,-56,1019
4080,60,-60,1007
4081,39,-67,1019
4082,62,-58,1014
4083,43,-79,1034
4084,20,-58,1028
4085,15,-74,1036
4086,2,-76,1030
4087,4,-87,1022
4088,10,-72,1014
4089,11,-56,1017
4090,17,-62,978
4091,5,-57,1021
4092,23,-64,1008
4093,25,-57,1002
4094,65,-61,1004
4095,47,-53,1015
4096,62,-69,993
4097,30,-74,1022
4098,43,-71,1034
4099,12,-77,1048
4100,-8,-85,1047
4101,2,-62,1020
4102,4,-98,1019
4103,-4,-67,1024
4104,25,-61,1030
4105,-7,-65,1032
4106,46,-49,983
4107,20,-67,999
4108,33,-64,998
4109,56,-61,1010
4110,48,-78,1006
4111,51,-55,1037
4112,38,-81,1033
4113,45,-53,1004
4114,14,-80,1034
4115,15,-63,1038
4116,33,-72,1027
4117,7,-67,1012
4118,23,-59,1023
4119,18,-68,1028
4120,33,-53,1003
4121,17,-67,1036
4122,40,-51,1003
4123,23,-52,996
4124,32,-71,998
4125,40,-63,999
4126,33,-66,981
4127,34,-61,1008
4128,12,-74,1008
4129,51,-65,993
4130,13,-74,1023
4131,38,-62,1010
4132,30,-78,1022
4133,21,-55,1015
4134,25,-87,1051
4135,30,-35,992
4136,-2,-92,1047
4137,29,-51,1009
4138,1,-80,1033
4139,37,-74,1036
4140,15,-80,1035
4141,23,-70,1039
4142,40,-66,1034
4143,40,-64,999
4144,28,-87,1016
4145,48,-51,991
4146,17,-82,1021
4147,35,-64,1015
4148,34,-64,1006
4149,35,-75,1027
4150,13,-66,1028
4151,40,-58,1026
4152,4,-82,1009
4153,4,-69,1020
4154,19,-65,1013
4155,12,-59,1007
4156,8,-69,1011
4157,11,-85,1018
4158,40,-46,1010
4159,29,-60,1028
4160,39,-64,1015
4161,41,-52,1014
4162,34,-63,1029
4163,40,-58,1034
4164,20,-77,1045
4165,46,-59,1017
4166,-2,-64,1034
4167,10,-65,1015
4168,-3,-76,1029
4169,11,-80,1028
4170,18,-74,1044
4171,29,-75,1012
4172,26,-74,1018
4173,35,-74,1023
4174,45,-49,1023
4175,52,-47,1007
4176,45,-70,1022
4177,24,-76,1039
4178,44,-56,1018
4179,1,-76,1019
4180,10,-61,1031
4181,7,-76,1039
4182,16,-79,1011
4183,19,-68,1014
4184,35,-85,1036
4185,28,-50,1006
4186,40,-67,1013
4187,34,-71,1012
4188,39,-67,1002
4189,28,-87,1024
4190,34,-53,1018
4191,9,-71,1033
4192,34,-77,1045
4193,7,-64,1021
4194,4,-66,1022
4195,10,-71,1019
4196,31,-58,1026
4197,11,-64,1025
4198,38,-57,1017
4199,29,-83,1013
4200,37,-62,1052
4201,55,-40,1019
4202,21,-93,1048
4203,56,-49,1017
4204,32,-85,1040
4205,35,-68,1021
4206,1,-76,1035
4207,-1,-78,1053
4208,27,-63,992
4209,8,-73,1014
4210,27,-58,1016
4211,30,-76,1045
4212,47,-38,986
4213,43,-71,1014
4214,26,-64,1011
4215,25,-60,1001
4216,43,-50,1020
4217,12,-52,1045
4218,27,-62,1042
4219,15,-72,1058
4220,21,-75,1045
4221,5,-86,1018
4222,20,-73,1021
4223,27,-81,1040
4224,29,-73,1032
4225,33,-60,1002
4226,40,-59,1008
4227,42,-59,1005
4228,48,-42,1008
4229,44,-56,1019
4230,36,-49,1013
4231,29,-65,1026
4232,39,-63,1031
4233,3,-87,1055
4234,31,-65,1046
4235,16,-80,1056
4236,11,-71,1042
4237,20,-80,1045
4238,20,-54,1033
4239,20,-72,1039
4240,34,-61,1045
4241,51,-46,1016
4242,16,-76,1022
4243,46,-55,996
4244,30,-68,1009
4245,25,-58,998
4246,25,-56,1014
4247,19,-78,1008
4248,24,-77,1005
4249,7,-67,1018
4250,18,-70,1030
4251,37,-65,1024
4252,23,-73,1019
4253,29,-67,1053
4254,38,-61,1028
4255,17,-80,1035
4256,25,-66,1020
4257,6,-60,1042
4258,15,-72,1031
4259,-4,-61,1049
4260,13,-68,1007
4261,18,-74,1011
4262,23,-60,1027
4263,29,-79,1009
4264,49,-61,991
4265,39,-76,1037
4266,40,-61,1017
4267,37,-47,996
4268,19,-81,1039
4269,32,-63,1016
4270,11,-55,1000
4271,17,-71,1020
4272,11,-69,1030
4273,11,-70,1028
4274,27,-64,1011
4275,16,-80,1039
4276,37,-64,1009
4277,29,-64,1016
4278,34,-45,1000
4279,32,-56,1018
4280,54,-64,1018
4281,33,-56,1028
4282,38,-74,1039
4283,31,-63,1012
4284,-12,-88,1049
4285,32,-68,1023
4286,-3,-72,1029
4287,3,-56,1016
4288,20,-79,1019
4289,18,-66,1028
4290,29,-72,1043
4291,36,-67,1010
4292,31,-71,1017
4293,34,-67,1007
4294,39,-63,1016
4295,40,-63,1012
4296,8,-78,1018
4297,36,-61,1006
4298,14,-71,995
4299,11,-79,1001
4300,20,-71,997
4301,1,-80,1005
4302,20,-79,1007
4303,44,-67,993
4304,38,-61,1008
4305,16,-72,1036
4306,34,-57,1005
4307,32,-69,1031
4308,60,-49,1002
4309,24,-73,1016
4310,30,-67,1032
4311,23,-59,1031
4312,9,-75,1040
4313,30,-56,1021
4314,-3,-73,1035
4315,39,-64,1006
4316,33,-65,1003
4317,24,-98,1011
4318,33,-50,1000
4319,9,-78,1010
4320,28,-58,1034
4321,34,-69,1014
4322,4,-71,1041
4323,38,-61,1015
4324,23,-55,1013
4325,16,-74,995
4326,20,-60,1016
4327,39,-53,985
4328,30,-58,1022
4329,37,-52,1015
4330,39,-59,1007
4331,9,-87,1029
4332,40,-43,997
4333,10,-69,1029
4334,23,-81,1028
4335,11,-51,1016
4336,19,-81,1016
4337,23,-59,1011
4338,29,-85,1043
4339,45,-75,1017
4340,29,-74,1037
4341,47,-46,1009
4342,41,-81,1052
4343,54,-57,1023
4344,30,-65,1043
4345,20,-62,1025
4346,0,-87,1034
4347,36,-66,995
4348,11,-68,1022
4349,11,-70,1012
4350,20,-68,997
4351,32,-79,1013
4352,34,-71,995
4353,32,-64,1025
4354,30,-84,1029
4355,54,-56,1019
4356,36,-83,1035
4357,46,-71,1046
4358,29,-65,1055
4359,31,-69,1042
4360,6,-82,1045
4361,17,-53,990
4362,-5,-74,1013
4363,32,-52,1019
4364,11,-81,1012
4365,26,-52,998
4366,13,-59,999
4367,29,-57,1002
4368,51,-61,1014
4369,39,-67,1020
4370,28,-77,1051
4371,36,-69,1013
4372,15,-80,1040
4373,12,-76,1008
4374,21,-66,1037
4375,20,-74,1028
4376,25,-59,1021
4377,26,-63,1042
4378,7,-62,1013
4379,36,-60,996
4380,30,-58,1014
4381,16,-70,988
4382,35,-73,1010
4383,40,-55,1002
4384,20,-92,1019
4385,36,-57,1002
4386,17,-108,1032
4387,22,-71,1024
4388,7,-74,1017
4389,16,-86,1016
4390,28,-46,1036
4391,18,-61,1011
4392,23,-61,1024
4393,36,-61,990
4394,39,-68,1024
4395,30,-45,1029
4396,35,-63,1015
4397,30,-68,1003
4398,20,-81,1017
4399,8,-85,1019
4400,45,-61,988
4401,-3,-79,1026
4402,28,-65,1013
4403,10,-84,1019
4404,24,-61,1028
4405,30,-55,1019
4406,28,-61,1051
4407,47,-58,1021
4408,31,-65,1052
4409,21,-56,1037
4410,34,-79,1039
4411,33,-60,1029
4412,23,-73,1032
4413,12,-79,1011
4414,19,-75,1023
4415,11,-72,1016
4416,30,-60,1016
4417,21,-71,1013
4418,21,-61,1004
4419,29,-63,1015
4420,49,-66,1020
4421,36,-75,1044
4422,30,-76,1045
4423,21,-74,1035
4424,20,-72,1026
4425,21,-55,1030
4426,30,-66,1033
4427,-8,-75,1023
4428,30,-72,1041
4429,44,-45,1000
4430,31,-55,1018
4431,42,-68,1015
4432,34,-40,1009
4433,33,-64,1033
4434,48,-73,1033
4435,29,-60,1022
4436,22,-86,1011
4437,12,-55,1036
4438,-6,-76,1037
4439,1,-59,1026
4440,14,-57,1013
4441,20,-58,1021
4442,25,-63,1007
4443,57,-51,1001
4444,42,-60,1027
4445,35,-62,1027
4446,50,-53,1012
4447,33,-92,1036
4448,49,-65,999
4449,16,-72,1019
4450,39,-52,1013
4451,6,-87,1027
4452,19,-71,1009
4453,14,-69,1013
4454,17,-79,1030
4455,28,-64,1011
4456,19,-54,1026
4457,40,-58,1017
4458,55,-73,1021
4459,27,-69,1023
4460,54,-71,1029
4461,37,-64,1015
4462,40,-71,1025
4463,26,-61,1045
4464,17,-81,1038
4465,10,-77,1046
4466,11,-76,1014
4467,20,-55,1034
4468,25,-66,1017
4469,19,-70,1009
4470,39,-56,1022
4471,14,-64,1016
4472,50,-62,1013
4473,39,-64,1001
4474,47,-58,1015
4475,33,-73,1046
4476,66,-49,1010
4477,11,-98,1034
4478,38,-64,1002
4479,23,-71,1006
4480,8,-64,1009
4481,19,-51,1015
4482,20,-62,1023
4483,10,-69,1035
4484,55,-60,1013
4485,29,-63,1037
4486,26,-86,1022
4487,23,-67,1009
4488,22,-81,1040
4489,35,-69,1008
4490,13,-77,1016
4491,39,-64,1004
4492,3,-85,1032
4493,30,-59,1006
4494,18,-61,1010
4495,39,-66,1019
4496,40,-72,1016
4497,11,-56,1016
4498,28,-82,1027
4499,13,-72,1019
4500,22,-69,1018
4501,15,-81,1025
4502,25,-51,1006
4503,12,-81,1033
4504,35,-54,1010
4505,26,-70,999
4506,21,-63,1004
4507,30,-70,1013
4508,37,-70,1032
4509,38,-53,1017
4510,39,-60,1022
4511,39,-66,1021
4512,44,-63,1006
4513,20,-83,1030
4514,31,-76,1015
4515,16,-71,1013
4516,8,-61,1024
4517,16,-72,1008
4518,2,-72,1037
4519,36,-56,1010
4520,12,-75,1029
4521,17,-80,1043
4522,28,-68,1007
4523,56,-57,1030
4524,45,-82,1043
4525,33,-48,1016
4526,40,-88,1022
4527,37,-61,1029
4528,25,-54,1018
4529,12,-71,1000
4530,29,-62,1029
4531,0,-61,1031
4532,7,-56,1025
4533,8,-63,1025
4534,30,-64,1023
4535,31,-68,1009
4536,20,-93,1034
4537,37,-58,992
4538,29,-81,1022
4539,27,-61,1007
4540,44,-64,999
4541,-4,-76,1033
4542,49,-53,1023
4543,25,-56,1007
4544,19,-76,1028
4545,20,-51,985
4546,26,-57,1015
4547,17,-78,1029
4548,41,-62,1031
4549,13,-88,1029
4550,41,-78,1023
4551,31,-82,1009
4552,29,-69,1018
4553,16,-76,1023
4554,29,-63,1008
4555,44,-56,1019
4556,17,-69,1019
4557,19,-75,1029
4558,20,-40,1002
4559,26,-71,994
4560,28,-52,1012
4561,20,-73,1021
4562,25,-74,1018
4563,28,-63,1016
4564,25,-68,1001
4565,20,-61,1019
4566,14,-72,991
4567,11,-75,1011
4568,29,-54,995
4569,20,-70,1030
4570,40,-57,1008
4571,27,-66,1023
4572,27,-57,1021
4573,30,-47,1026
4574,34,-82,1020
4575,10,-75,1034
4576,12,-77,1040
4577,26,-69,1019
4578,21,-60,1039
4579,26,-65,1025
4580,13,-64,1032
4581,28,-44,1019
4582,7,-76,1047
4583,49,-70,1017
4584,35,-71,1031
4585,49,-74,1021
4586,22,-58,1041
4587,52,-69,1027
4588,20,-72,1046
4589,22,-69,1025
4590,14,-75,1033
4591,18,-72,1016
4592,30,-51,1013
4593,14,-66,1013
4594,29,-63,1034
4595,34,-49,1017
4596,33,-74,1011
4597,26,-49,985
4598,36,-72,1009
4599,29,-71,1018
4600,40,-61,1020
4601,20,-75,1034
4602,14,-71,1012
4603,10,-65,1013
4604,12,-60,1009
4605,29,-67,1025
4606,20,-61,1034
4607,40,-59,1030
4608,38,-44,1031
4609,36,-63,1016
4610,53,-40,1038
4611,31,-74,1038
4612,20,-84,1021
4613,37,-62,1023
4614,3,-84,1026
4615,16,-74,1025
4616,19,-65,1023
4617,37,-71,1043
4618,16,-71,1034
4619,47,-56,1021
4620,9,-69,1024
4621,45,-51,1044
4622,24,-66,1049
4623,33,-52,1020
4624,32,-55,1009
4625,-3,-75,1055
4626,25,-63,1000
4627,-3,-72,1009
4628,14,-81,1018
4629,30,-40,1000
4630,24,-85,1017
4631,20,-58,1020
4632,25,-57,1014
4633,33,-58,1019
4634,40,-64,1015
4635,20,-96,1043
4636,39,-49,1024
4637,27,-68,1031
4638,18,-88,1039
4639,21,-65,1004
4640,15,-63,1042
4641,28,-80,1009
4642,33,-59,1014
4643,32,-67,1015
4644,38,-48,1044
4645,44,-52,1027
4646,45,-58,1009
4647,37,-66,1024
4648,11,-72,1039
4649,24,-57,1025
4650,0,-90,1039
4651,0,-49,1003
4652,15,-72,1029
4653,16,-71,1011
4654,20,-54,1009
4655,22,-63,1015
4656,43,-52,1014
4657,47,-61,1018
4658,59,-56,1020
4659,44,-65,1035
4660,15,-80,1050
4661,26,-80,1022
4662,10,-79,1041
4663,16,-61,1032
4664,6,-70,1019
4665,13,-63,1008
4666,4,-69,998
4667,22,-55,1003
4668,39,-54,1000
4669,26,-48,1003
4670,54,-64,1020
4671,33,-71,1034
4672,31,-72,1026
4673,11,-72,1040
4674,17,-74,1050
4675,22,-68,1038
4676,18,-74,1000
4677,20,-76,1000
4678,19,-55,1009
4679,37,-54,1006
4680,21,-52,1011
4681,28,-59,1008
4682,24,-75,1009
4683,40,-51,1020
4684,28,-84,1017
4685,19,-77,1037
4686,21,-55,1011
4687,13,-89,1026
4688,1,-81,1008
4689,18,-51,992
4690,36,-74,1025
4691,28,-71,990
4692,47,-56,1020
4693,34,-42,1012
4694,32,-54,1023
4695,29,-66,1023
4696,6,-79,1008
4697,18,-66,1030
4698,11,-70,1042
4699,8,-77,1032
4700,-1,-80,1016
4701,24,-47,997
4702,6,-78,1017
4703,21,-48,997
4704,50,-67,978
4705,33,-53,1016
4706,60,-58,1019
4707,39,-89,1049
4708,31,-88,1030
4709,6,-92,1057
4710,15,-80,1057
4711,2,-68,1004
4712,14,-69,1016
4713,3,-64,1012
4714,42,-54,991
4715,34,-45,996
4716,50,-52,993
4717,55,-63,1018
4718,54,-44,1001
4719,54,-81,1015
4720,26,-76,1041
4721,29,-85,1038
4722,0,-75,1028
4723,18,-95,1016
4724,-5,-76,1030
4725,26,-57,1021
4726,36,-63,1000
4727,20,-67,1037
4728,66,-41,1008
4729,57,-55,996
4730,34,-56,1026
4731,39,-59,1016
4732,25,-86,1050
4733,10,-78,1033
4734,10,-70,1023
4735,-22,-91,1012
4736,20,-60,1032
4737,13,-83,999
4738,37,-63,1014
4739,36,-65,1014
4740,51,-40,998
4741,53,-61,1013
4742,22,-65,1017
4743,58,-79,1031
4744,19,-66,1048
4745,25,-62,1045
4746,-15,-96,1017
4747,20,-88,1017
4748,-10,-73,1012
4749,10,-82,1021
4750,55,-33,988
4751,37,-62,989
4752,52,-65,1006
4753,39,-55,1011
4754,76,-50,989
4755,22,-96,1026
4756,34,-54,1030
4757,9,-86,1055
4758,-6,-75,1020
4759,-14,-79,1039
4760,25,-56,1039
4761,20,-54,1014
4762,19,-58,1036
4763,44,-43,1015
4764,52,-43,974
4765,56,-71,1014
4766,38,-63,1021
4767,31,-66,1023
4768,23,-67,1027
4769,15,-79,1051
4770,-20,-65,1054
4771,0,-81,1041
4772,7,-52,1018
4773,-4,-89,1011
4774,42,-61,997
4775,40,-53,996
4776,42,-61,1015
4777,61,-37,1022
4778,29,-74,1009
4779,46,-73,1009
4780,9,-81,1033
4781,16,-65,1036
4782,-19,-98,1049
4783,16,-66,1049
4784,-20,-82,1019
4785,18,-48,1000
4786,20,-80,1006
4787,47,-34,1000
4788,56,-49,1001
4789,55,-69,1014
4790,59,-50,1019
4791,49,-72,1035
4792,28,-81,1057
4793,32,-68,1034
4794,-12,-86,1037
4795,17,-78,1047
4796,6,-60,1029
4797,30,-40,1016
4798,4,-61,1023
4799,40,-52,990
4800,54,-64,998
4801,58,-63,1008
4802,58,-57,1021
4803,38,-80,1014
4804,24,-82,1034
4805,20,-80,1029
4806,-3,-81,1054
4807,-10,-59,1044
4808,-15,-83,1041
4809,28,-57,997
4810,9,-84,1010
4811,41,-49,1007
4812,61,-46,990
4813,55,-49,999
4814,35,-72,1012
4815,49,-65,1019
4816,6,-81,1050
4817,10,-80,1040
4818,-20,-80,1052
4819,-17,-82,1074
4820,-5,-60,1029
4821,8,-63,1023
4822,20,-55,1010
4823,55,-48,971
4824,48,-49,993
4825,88,-58,986
4826,51,-81,1005
4827,39,-61,1029
4828,31,-87,1047
4829,20,-76,1041
4830,-6,-93,1062
4831,1,-81,1037
4832,13,-69,1012
4833,-1,-61,1031
4834,19,-51,1004
4835,35,-52,1004
4836,65,-69,1005
4837,69,-54,1003
4838,54,-57,1016
4839,47,-79,1009
4840,37,-65,1044
4841,19,-81,1033
4842,4,-75,1041
4843,-16,-81,1054
4844,0,-55,1034
4845,-5,-71,1012
4846,29,-54,997
4847,20,-52,1011
4848,54,-60,1012
4849,65,-52,1004
4850,50,-89,1029
4851,66,-78,1014
4852,11,-84,1020
4853,18,-73,1014
4854,20,-81,1041
4855,7,-64,1036
4856,12,-61,1017
4857,3,-61,1014
4858,0,-47,1016
4859,33,-55,975
4860,55,-36,1028
4861,47,-72,1006
4862,31,-79,1002
4863,47,-58,1002
4864,7,-69,1045
4865,26,-84,1031
4866,28,-62,1055
4867,8,-76,1045
4868,-1,-81,1008
4869,22,-48,986
4870,16,-58,1007
4871,23,-62,1023
4872,42,-43,1010
4873,45,-48,1013
4874,36,-68,996
4875,51,-58,1029
4876,26,-87,1052
4877,8,-90,1062
4878,19,-61,1041
4879,13,-53,1047
4880,-8,-87,1030
4881,7,-59,1001
4882,35,-25,992
4883,3,-75,1006
4884,40,-60,1022
4885,62,-49,1012
4886,39,-60,1013
4887,30,-107,998
4888,37,-52,1006
4889,2,-81,1027
4890,15,-76,1038
4891,24,-63,1032
4892,11,-69,1045
4893,8,-72,1026
4894,29,-61,1011
4895,31,-58,997
4896,55,-63,1005
4897,44,-61,990
4898,58,-67,1020
4899,27,-70,1026
4900,18,-89,1016
4901,3,-78,1032
4902,15,-78,1049
4903,35,-66,1000
4904,19,-68,1030
4905,3,-69,1010
4906,25,-54,1029
4907,37,-64,997
4908,33,-61,1016
4909,44,-51,1001
4910,42,-51,1012
4911,29,-64,996
4912,11,-87,1037
4913,36,-64,1023
4914,9,-72,1026
4915,8,-87,1041
4916,18,-70,1028
4917,35,-61,1025
4918,21,-63,1015
4919,37,-64,1009
4920,27,-50,1013
4921,51,-56,1000
4922,22,-57,1003
4923,45,-71,996
4924,16,-86,1021
4925,33,-62,1018
4926,9,-88,1025
4927,10,-71,1017
4928,20,-66,1012
4929,10,-72,1036
4930,39,-78,1018
4931,32,-54,1009
4932,26,-53,1014
4933,40,-69,1013
4934,43,-47,1019
4935,23,-82,1024
4936,21,-56,1021
4937,24,-79,1051
4938,9,-62,1044
4939,22,-68,1025
4940,6,-64,1042
4941,28,-63,995
4942,11,-74,1006
4943,49,-60,1005
4944,41,-69,1015
4945,39,-48,986
4946,24,-73,1019
4947,19,-81,1022
4948,53,-50,1018
4949,0,-72,1051
4950,18,-68,1032
4951,16,-73,1007
4952,50,-60,998
4953,24,-73,1022
4954,55,-59,1010
4955,29,-56,1024
4956,36,-52,1015
4957,40,-63,1013
4958,28,-61,1018
4959,21,-83,1020
4960,27,-72,1040
4961,19,-65,1017
4962,15,-66,1032
4963,14,-48,1039
4964,17,-72,1027
4965,36,-57,992
4966,35,-58,1037
4967,19,-64,1017
4968,25,-62,997
4969,50,-55,1007
4970,4,-71,1038
4971,28,-63,1040
4972,32,-70,1045
4973,9,-72,1018
4974,20,-70,1034
4975,41,-63,1025
4976,38,-46,1047
4977,30,-70,1012
4978,42,-59,997
4979,35,-49,1041
4980,29,-57,1014
4981,36,-64,999
4982,8,-66,1036
4983,39,-47,1029
4984,-2,-76,1022
4985,40,-47,1026
4986,10,-62,1027
4987,29,-81,1023
4988,48,-48,1011
4989,30,-76,1002
4990,32,-74,1030
4991,38,-63,1017
4992,13,-79,1059
4993,41,-53,1031
4994,36,-61,1040
4995,34,-72,1019
4996,0,-68,1046
4997,24,-65,1036
4998,31,-56,1048
4999,6,-72,1074
5000,36,-65,1020
5001,13,-60,999
5002,29,-67,1023
5003,47,-52,989
5004,31,-61,1013
5005,44,-62,999
5006,22,-58,1018
5007,34,-65,1022
5008,5,-65,1035
5009,25,-76,1013
5010,20,-71,1042
5011,15,-81,1047
5012,51,-45,1013
5013,11,-78,1038
5014,33,-65,1033
5015,43,-62,1008
5016,24,-81,1020
5017,44,-55,1007
5018,20,-84,1049
5019,29,-48,1028
5020,22,-78,1057
5021,5,-61,1035
5022,20,-72,986
5023,29,-74,1041
5024,20,-78,1023
5025,39,-69,1037
5026,50,-57,1033
5027,30,-74,1020
5028,33,-58,1007
5029,26,-66,1023
5030,45,-57,1023
5031,20,-75,1028
5032,20,-56,1037
5033,31,-89,1000
5034,7,-56,1013
5035,32,-80,1026
5036,34,-64,1013
5037,50,-67,990
5038,28,-70,996
5039,55,-51,1018
5040,42,-48,988
5041,21,-64,1003
5042,1,-76,1030
5043,49,-46,1018
5044,-2,-73,1040
5045,41,-66,1025
5046,15,-72,1037
5047,17,-75,1003
5048,37,-73,992
5049,30,-61,1025
5050,49,-64,1018
5051,46,-72,1017
5052,25,-56,1023
5053,30,-59,1026
5054,14,-75,1031
5055,24,-64,1013
5056,4,-72,1020
5057,12,-69,1040
5058,16,-69,1020
5059,9,-72,1022
5060,16,-66,1023
5061,41,-59,1014
5062,32,-64,1027
5063,34,-62,1016
5064,20,-71,1007
5065,25,-72,1013
5066,30,-74,1013
5067,16,-69,1009
5068,8,-57,1020
5069,26,-64,1003
5070,15,-73,999
5071,12,-80,1024
5072,52,-41,1007
5073,34,-77,1035
5074,22,-68,1037
5075,39,-52,1013
5076,40,-60,1004
5077,33,-73,1023
5078,26,-73,1023
5079,14,-73,1031
5080,0,-66,1018
5081,23,-62,1018
5082,24,-53,1014
5083,20,-67,1002
5084,20,-81,1037
5085,54,-69,1001
5086,31,-75,1004
5087,26,-97,1005
5088,54,-42,1011
5089,11,-96,1046
5090,24,-63,1032
5091,16,-61,1007
5092,11,-70,1018
5093,-5,-79,1009
5094,29,-50,1007
5095,39,-86,1030
5096,31,-37,1007
5097,37,-90,1015
5098,47,-59,996
5099,31,-69,1016
5100,47,-77,1022
5101,31,-68,1007
5102,20,-82,1023
5103,20,-71,1007
5104,22,-73,1035
5105,39,-51,1001
5106,20,-63,1026
5107,12,-60,991
5108,29,-63,1020
5109,11,-76,1023
5110,35,-60,1006
5111,58,-52,1017
5112,26,-69,1023
5113,21,-62,1034
5114,24,-79,1020
5115,23,-71,1022
5116,24,-54,1036
5117,12,-61,998
5118,38,-62,1001
5119,34,-67,1018
5120,22,-65,1024
5121,36,-60,985
5122,24,-76,1028
5123,32,-67,1022
5124,18,-83,1022
5125,21,-67,1009
5126,37,-84,1015
5127,11,-51,1023
5128,23,-69,1005
5129,22,-47,1008
5130,29,-61,1018
5131,21,-76,1020
5132,54,-51,1022
5133,22,-78,1025
5134,16,-59,1010
5135,31,-69,1041
5136,17,-69,1017
5137,28,-61,1029
5138,25,-56,1027
5139,16,-70,1020
5140,20,-68,1002
5141,30,-61,1023
5142,14,-61,1011
5143,27,-69,1004
5144,10,-53,1016
5145,28,-73,989
5146,33,-71,1016
5147,29,-66,1024
5148,14,-82,1038
5149,31,-74,1017
5150,18,-75,1027
5151,38,-57,995
5152,30,-70,1003
5153,26,-73,1004
5154,26,-56,1014
5155,30,-74,1040
5156,30,-73,1001
5157,22,-62,1036
5158,19,-70,1037
5159,37,-53,1019
5160,8,-77,1023
5161,29,-60,1011
5162,18,-74,1031
5163,20,-67,1034
5164,15,-51,1018
5165,33,-61,1041
5166,11,-74,1016
5167,29,-68,1028
5168,23,-71,1021
5169,36,-63,1035
5170,39,-63,1018
5171,24,-72,1010
5172,14,-71,1014
5173,29,-72,1029
5174,33,-66,1020
5175,24,-71,1024
5176,19,-66,1032
5177,3,-82,1043
5178,38,-50,1019
5179,36,-65,1018
5180,21,-64,1029
5181,29,-57,1009
5182,34,-75,1017
5183,16,-80,1040
5184,38,-55,993
5185,19,-88,1025
5186,32,-57,1005
5187,31,-58,1009
5188,42,-61,1028
5189,9,-62,1011
5190,27,-65,1028
5191,43,-41,1004
5192,20,-64,1043
5193,34,-59,1031
5194,42,-73,1026
5195,13,-81,1062
5196,31,-69,1038
5197,17,-77,1032
5198,29,-60,1045
5199,37,-61,1030
5200,24,-56,1021
5201,29,-68,1035
5202,30,-45,994
5203,6,-58,1023
5204,23,-73,1016
5205,26,-42,1016
5206,17,-80,1038
5207,32,-66,999
5208,2,-83,1040
5209,36,-58,998
5210,16,-72,1022
5211,28,-59,1008
5212,5,-67,1026
5213,18,-61,1029
5214,25,-78,1006
5215,35,-61,1006
5216,30,-62,1037
5217,55,-58,1018
5218,10,-79,1018
5219,23,-91,1004
5220,40,-54,1029
5221,24,-81,1013
5222,34,-58,1009
5223,11,-74,1016
5224,29,-57,1014
5225,13,-61,1024
5226,29,-58,1023
5227,41,-46,1011
5228,37,-61,1021
5229,26,-52,1025
5230,33,-72,1036
5231,30,-60,1015
5232,15,-79,1047
5233,18,-49,996
5234,18,-58,1036
5235,23,-61,999
5236,36,-69,1029
5237,44,-52,1025
5238,29,-70,1022
5239,34,-54,1011
5240,30,-78,1006
5241,32,-52,1013
5242,30,-91,1020
